timestamp,value
2018-10-26 14:20:56,2.06
2018-10-26 14:21:26,1.03
2018-10-26 14:21:56,1.18
2018-10-26 14:22:26,1.21
2018-10-26 14:22:56,1.32
2018-10-26 14:23:26,1.28
2018-10-26 14:23:56,1.5
2018-10-26 14:24:26,1.24
2018-10-26 14:24:56,1.34
2018-10-26 14:25:26,1.48
2018-10-26 14:25:56,1.32
2018-10-26 14:26:26,1.7
2018-10-26 14:26:56,1.39
2018-10-26 14:27:26,1.68
2018-10-26 14:27:56,1.9
2018-10-26 14:28:26,1.25
2018-10-26 14:28:56,1.64
2018-10-26 14:29:26,1.43
2018-10-26 14:29:56,1.11
2018-10-26 14:30:26,1.47
2018-10-26 14:30:56,0.99
2018-10-26 14:31:26,4.27
2018-10-26 14:31:56,1.04
2018-10-26 14:32:26,1.14
2018-10-26 14:32:56,1.03
2018-10-26 14:33:26,0.87
2018-10-26 14:33:56,1.68
2018-10-26 14:34:26,1.46
2018-10-26 14:34:56,0.9
2018-10-26 14:35:26,1.53
2018-10-26 14:35:56,1.12
2018-10-26 14:36:26,1.24
2018-10-26 14:36:56,1.43
2018-10-26 14:37:26,1.11
2018-10-26 14:37:56,1.13
2018-10-26 14:38:26,1.64
2018-10-26 14:38:56,2.29
2018-10-26 14:39:26,1.28
2018-10-26 14:39:56,1.52
2018-10-26 14:40:26,4.79
2018-10-26 14:40:56,1.65
2018-10-26 14:41:26,1.56
2018-10-26 14:41:56,1.73
2018-10-26 14:42:26,1.55
2018-10-26 14:42:56,1.33
2018-10-26 14:43:26,1.35
2018-10-26 14:43:56,1.5
2018-10-26 14:44:26,1.39
2018-10-26 14:44:56,1.33
2018-10-26 14:45:26,1.39
2018-10-26 14:45:56,1.48
2018-10-26 14:46:26,2.7
2018-10-26 14:46:56,1.18
2018-10-26 14:47:26,1.27
2018-10-26 14:47:56,1.6
2018-10-26 14:48:26,1.28
2018-10-26 14:48:56,1.55
2018-10-26 14:49:26,1.05
2018-10-26 14:49:56,1.2
2018-10-26 14:50:26,1.39
2018-10-26 14:50:56,1.11
2018-10-26 14:51:26,1.26
2018-10-26 14:51:56,1.25
2018-10-26 14:52:26,1.33
2018-10-26 14:52:56,1.23
2018-10-26 14:53:26,1.3
2018-10-26 14:53:56,1.43
2018-10-26 14:54:26,0.97
2018-10-26 14:54:56,1.47
2018-10-26 14:55:26,1.44
2018-10-26 14:55:56,1.49
2018-10-26 14:56:26,1.61
2018-10-26 14:56:56,2.74
2018-10-26 14:57:26,1.73
2018-10-26 14:57:56,1.64
2018-10-26 14:58:26,1.37
2018-10-26 14:58:56,1.09
2018-10-26 14:59:26,1.15
2018-10-26 14:59:56,1.29
2018-10-26 15:00:26,1.14
2018-10-26 15:00:56,1.67
2018-10-26 15:01:26,1.22
2018-10-26 15:01:56,1.57
2018-10-26 15:02:26,1.72
2018-10-26 15:02:56,1.59
2018-10-26 15:03:26,1.21
2018-10-26 15:03:56,1.29
2018-10-26 15:04:26,1.33
2018-10-26 15:04:56,1.57
2018-10-26 15:05:26,2.02
2018-10-26 15:05:56,1.28
2018-10-26 15:06:26,1.84
2018-10-26 15:06:56,1.58
2018-10-26 15:07:26,1.41
2018-10-26 15:07:56,1.26
2018-10-26 15:08:26,1.42
2018-10-26 15:08:56,1.24
2018-10-26 15:09:26,1.04
2018-10-26 15:09:56,1.25
2018-10-26 15:10:26,4.53
2018-10-26 15:10:56,2.05
2018-10-26 15:11:26,1.43
2018-10-26 15:11:56,1.27
2018-10-26 15:12:26,1.33
2018-10-26 15:12:56,1.23
2018-10-26 15:13:26,1.23
2018-10-26 15:13:57,1.3
2018-10-26 15:14:27,1.29
2018-10-26 15:14:57,1.09
2018-10-26 15:15:27,1.39
2018-10-26 15:15:57,1.54
2018-10-26 15:16:27,1.86
2018-10-26 15:16:57,1.08
2018-10-26 15:17:27,1.56
2018-10-26 15:17:57,1.1
2018-10-26 15:18:27,1.21
2018-10-26 15:18:57,1.04
2018-10-26 15:19:27,1.17
2018-10-26 15:19:57,0.86
2018-10-26 15:20:27,0.97
2018-10-26 15:20:57,1.43
2018-10-26 15:21:27,1.18
2018-10-26 15:21:57,1.32
2018-10-26 15:22:27,1.09
2018-10-26 15:22:57,0.91
2018-10-26 15:23:27,1.24
2018-10-26 15:23:57,1.09
2018-10-26 15:24:27,1.05
2018-10-26 15:24:57,1.08
2018-10-26 15:25:27,0.75
2018-10-26 15:25:57,1.71
2018-10-26 15:26:27,1.64
2018-10-26 15:26:57,1.38
2018-10-26 15:27:27,1.03
2018-10-26 15:27:57,1.26
2018-10-26 15:28:27,1.8
2018-10-26 15:28:57,1.5
2018-10-26 15:29:27,1.29
2018-10-26 15:29:57,1.33
2018-10-26 15:30:27,1.49
2018-10-26 15:30:57,5.0
2018-10-26 15:31:27,1.54
2018-10-26 15:31:57,1.18
2018-10-26 15:32:27,1.01
2018-10-26 15:32:57,1.62
2018-10-26 15:33:27,1.58
2018-10-26 15:33:57,1.4
2018-10-26 15:34:27,1.19
2018-10-26 15:34:57,1.52
2018-10-26 15:35:27,1.33
2018-10-26 15:35:57,1.77
2018-10-26 15:36:27,1.23
2018-10-26 15:36:57,1.23
2018-10-26 15:37:27,1.19
2018-10-26 15:37:57,1.77
2018-10-26 15:38:27,1.45
2018-10-26 15:38:57,1.39
2018-10-26 15:39:27,1.39
2018-10-26 15:39:57,1.39
2018-10-26 15:40:27,1.34
2018-10-26 15:40:57,1.61
2018-10-26 15:41:27,1.34
2018-10-26 15:41:57,1.47
2018-10-26 15:42:27,5.03
2018-10-26 15:42:57,1.94
2018-10-26 15:43:27,2.27
2018-10-26 15:43:57,1.4
2018-10-26 15:44:27,2.13
2018-10-26 15:44:57,1.72
2018-10-26 15:45:27,2.22
2018-10-26 15:45:57,1.64
2018-10-26 15:46:27,2.05
2018-10-26 15:46:57,1.5
2018-10-26 15:47:27,1.26
2018-10-26 15:47:57,1.57
2018-10-26 15:48:27,1.48
2018-10-26 15:48:57,2.15
2018-10-26 15:49:27,1.54
2018-10-26 15:49:57,1.94
2018-10-26 15:50:27,1.24
2018-10-26 15:50:57,1.28
2018-10-26 15:51:27,1.83
2018-10-26 15:51:57,1.07
2018-10-26 15:52:27,1.45
2018-10-26 15:52:57,1.34
2018-10-26 15:53:27,1.37
2018-10-26 15:53:57,1.83
2018-10-26 15:54:27,1.22
2018-10-26 15:54:57,1.2
2018-10-26 15:55:27,2.06
2018-10-26 15:55:57,1.41
2018-10-26 15:56:27,1.56
2018-10-26 15:56:57,1.27
2018-10-26 15:57:27,1.21
2018-10-26 15:57:57,2.22
2018-10-26 15:58:27,1.7
2018-10-26 15:58:57,1.22
2018-10-26 15:59:27,1.13
2018-10-26 15:59:57,1.9
2018-10-26 16:00:27,1.12
2018-10-26 16:00:57,2.2
2018-10-26 16:01:27,1.15
2018-10-26 16:01:57,1.33
2018-10-26 16:02:27,1.06
2018-10-26 16:02:57,1.99
2018-10-26 16:03:27,1.44
2018-10-26 16:03:57,1.16
2018-10-26 16:04:27,1.0
2018-10-26 16:04:57,1.52
2018-10-26 16:05:27,1.34
2018-10-26 16:05:58,1.51
2018-10-26 16:06:28,1.55
2018-10-26 16:06:58,1.11
2018-10-26 16:07:28,1.09
2018-10-26 16:07:58,1.31
2018-10-26 16:08:28,0.89
2018-10-26 16:08:58,1.56
2018-10-26 16:09:28,0.96
2018-10-26 16:09:58,1.21
2018-10-26 16:10:28,1.25
2018-10-26 16:10:58,1.62
2018-10-26 16:11:28,0.93
2018-10-26 16:11:58,1.1
2018-10-26 16:12:28,0.8
2018-10-26 16:12:58,1.17
2018-10-26 16:13:28,1.05
2018-10-26 16:13:58,1.58
2018-10-26 16:14:28,2.47
2018-10-26 16:14:58,1.19
2018-10-26 16:15:28,1.51
2018-10-26 16:15:58,1.36
2018-10-26 16:16:28,1.49
2018-10-26 16:16:58,1.11
2018-10-26 16:17:28,1.2
2018-10-26 16:17:58,1.33
2018-10-26 16:18:28,1.43
2018-10-26 16:18:58,1.27
2018-10-26 16:19:28,1.67
2018-10-26 16:19:58,1.79
2018-10-26 16:20:28,1.06
2018-10-26 16:20:58,1.5
2018-10-26 16:21:28,1.22
2018-10-26 16:21:58,1.13
2018-10-26 16:22:28,1.2
2018-10-26 16:22:58,1.64
2018-10-26 16:23:28,7.84
2018-10-26 16:23:58,1.02
2018-10-26 16:24:28,4.3
2018-10-26 16:24:58,0.99
2018-10-26 16:25:28,2.67
2018-10-26 16:25:58,1.41
2018-10-26 16:26:28,2.19
2018-10-26 16:26:58,1.42
2018-10-26 16:27:28,1.61
2018-10-26 16:27:58,0.94
2018-10-26 16:28:28,1.36
2018-10-26 16:28:58,1.13
2018-10-26 16:29:28,1.48
2018-10-26 16:29:58,1.49
2018-10-26 16:30:28,1.99
2018-10-26 16:30:58,1.06
2018-10-26 16:31:28,1.38
2018-10-26 16:31:58,1.09
2018-10-26 16:32:28,0.86
2018-10-26 16:32:58,1.18
2018-10-26 16:33:28,1.91
2018-10-26 16:33:58,1.5
2018-10-26 16:34:28,1.63
2018-10-26 16:34:58,3.4
2018-10-26 16:35:28,1.32
2018-10-26 16:35:58,1.85
2018-10-26 16:36:28,1.04
2018-10-26 16:36:58,1.82
2018-10-26 16:37:28,1.07
2018-10-26 16:37:58,2.28
2018-10-26 16:38:28,1.27
2018-10-26 16:38:58,3.53
2018-10-26 16:39:28,1.51
2018-10-26 16:39:58,1.78
2018-10-26 16:40:28,2.69
2018-10-26 16:40:58,1.7
2018-10-26 16:41:28,1.69
2018-10-26 16:41:58,2.21
2018-10-26 16:42:28,1.84
2018-10-26 16:42:58,10.14
2018-10-26 16:43:28,2.03
2018-10-26 16:43:58,1.75
2018-10-26 16:44:28,3.68
2018-10-26 16:44:58,1.67
2018-10-26 16:45:28,3.12
2018-10-26 16:45:58,1.76
2018-10-26 16:46:28,2.6
2018-10-26 16:46:58,2.38
2018-10-26 16:47:28,1.7
2018-10-26 16:47:58,1.44
2018-10-26 16:48:28,2.07
2018-10-26 16:48:58,2.03
2018-10-26 16:49:28,3.3
2018-10-26 16:49:58,2.17
2018-10-26 16:50:28,2.9
2018-10-26 16:50:58,1.92
2018-10-26 16:51:28,3.76
2018-10-26 16:51:58,2.08
2018-10-26 16:52:28,2.72
2018-10-26 16:52:58,2.28
2018-10-26 16:53:28,2.71
2018-10-26 16:53:58,1.97
2018-10-26 16:54:28,2.91
2018-10-26 16:54:58,1.65
2018-10-26 16:55:28,2.27
2018-10-26 16:55:58,2.23
2018-10-26 16:56:28,2.14
2018-10-26 16:56:58,4.22
2018-10-26 16:57:28,2.25
2018-10-26 16:57:58,2.19
2018-10-26 16:58:28,2.05
2018-10-26 16:58:58,2.37
2018-10-26 16:59:29,2.02
2018-10-26 16:59:59,2.21
2018-10-26 17:00:29,1.81
2018-10-26 17:00:59,3.64
2018-10-26 17:01:29,2.13
2018-10-26 17:01:59,2.73
2018-10-26 17:02:29,2.21
2018-10-26 17:02:59,2.2
2018-10-26 17:03:29,2.32
2018-10-26 17:03:59,2.92
2018-10-26 17:04:29,2.74
2018-10-26 17:04:59,2.82
2018-10-26 17:05:29,2.15
2018-10-26 17:05:59,2.42
2018-10-26 17:06:29,2.31
2018-10-26 17:06:59,2.25
2018-10-26 17:07:29,1.93
2018-10-26 17:07:59,2.54
2018-10-26 17:08:29,2.35
2018-10-26 17:08:59,3.05
2018-10-26 17:09:29,2.2
2018-10-26 17:09:59,2.26
2018-10-26 17:10:29,5.84
2018-10-26 17:10:59,7.21
2018-10-26 17:11:29,9.25
2018-10-26 17:11:59,6.52
2018-10-26 17:12:29,6.42
2018-10-26 17:12:59,3.27
2018-10-26 17:13:29,2.75
2018-10-26 17:13:59,2.11
2018-10-26 17:14:29,3.64
2018-10-26 17:14:59,2.68
2018-10-26 17:15:29,2.09
2018-10-26 17:15:59,2.84
2018-10-26 17:16:29,2.05
2018-10-26 17:16:59,2.45
2018-10-26 17:17:29,2.06
2018-10-26 17:17:59,2.55
2018-10-26 17:18:29,2.2
2018-10-26 17:18:59,2.2
2018-10-26 17:19:29,2.85
2018-10-26 17:19:59,2.34
2018-10-26 17:20:29,2.67
2018-10-26 17:20:59,2.11
2018-10-26 17:21:29,1.93
2018-10-26 17:21:59,2.85
2018-10-26 17:22:29,2.12
2018-10-26 17:22:59,2.22
2018-10-26 17:23:29,2.83
2018-10-26 17:23:59,2.47
2018-10-26 17:24:29,2.65
2018-10-26 17:24:59,2.85
2018-10-26 17:25:29,3.37
2018-10-26 17:25:59,2.37
2018-10-26 17:26:29,3.71
2018-10-26 17:26:59,3.92
2018-10-26 17:27:29,2.11
2018-10-26 17:27:59,6.99
2018-10-26 17:28:29,7.35
2018-10-26 17:28:59,6.55
2018-10-26 17:29:29,6.85
2018-10-26 17:29:59,7.49
2018-10-26 17:30:29,6.38
2018-10-26 17:30:59,7.11
2018-10-26 17:31:29,6.66
2018-10-26 17:31:59,6.54
2018-10-26 17:32:29,6.84
2018-10-26 17:32:59,1.76
2018-10-26 17:33:29,1.52
2018-10-26 17:33:59,2.27
2018-10-26 17:34:29,2.21
2018-10-26 17:34:59,1.51
2018-10-26 17:35:29,2.47
2018-10-26 17:35:59,1.53
2018-10-26 17:36:29,2.03
2018-10-26 17:36:59,2.06
2018-10-26 17:37:29,1.59
2018-10-26 17:37:59,2.25
2018-10-26 17:38:29,1.63
2018-10-26 17:38:59,3.12
2018-10-26 17:39:29,4.8
2018-10-26 17:39:59,1.55
2018-10-26 17:40:29,1.82
2018-10-26 17:40:59,1.99
2018-10-26 17:41:29,2.86
2018-10-26 17:41:59,1.79
2018-10-26 17:42:29,2.66
2018-10-26 17:42:59,1.36
2018-10-26 17:43:29,1.12
2018-10-26 17:43:59,1.18
2018-10-26 17:44:29,1.56
2018-10-26 17:44:59,2.09
2018-10-26 17:45:29,2.02
2018-10-26 17:45:59,1.06
2018-10-26 17:46:29,1.47
2018-10-26 17:46:59,1.48
2018-10-26 17:47:29,1.27
2018-10-26 17:47:59,1.57
2018-10-26 17:48:29,1.77
2018-10-26 17:48:59,3.1
2018-10-26 17:49:29,4.8
2018-10-26 17:49:59,1.87
2018-10-26 17:50:29,2.87
2018-10-26 17:50:59,2.03
2018-10-26 17:51:29,2.71
2018-10-26 17:52:00,1.97
2018-10-26 17:52:30,1.88
2018-10-26 17:53:00,1.53
2018-10-26 17:53:30,2.65
2018-10-26 17:54:00,1.79
2018-10-26 17:54:30,2.22
2018-10-26 17:55:00,1.82
2018-10-26 17:55:30,2.0
2018-10-26 17:56:00,12.41
2018-10-26 17:56:30,8.84
2018-10-26 17:57:00,10.29
2018-10-26 17:57:30,9.92
2018-10-26 17:58:00,9.3
2018-10-26 17:58:30,8.73
2018-10-26 17:59:00,9.08
2018-10-26 17:59:30,9.06
2018-10-26 18:00:00,10.28
2018-10-26 18:00:30,10.17
2018-10-26 18:01:00,10.0
2018-10-26 18:01:30,10.69
2018-10-26 18:02:00,10.35
2018-10-26 18:02:30,11.23
2018-10-26 18:03:00,10.16
2018-10-26 18:03:30,10.2
2018-10-26 18:04:00,9.87
2018-10-26 18:04:30,10.29
2018-10-26 18:05:00,9.23
2018-10-26 18:05:30,10.41
2018-10-26 18:06:00,8.63
2018-10-26 18:06:30,9.71
2018-10-26 18:07:00,9.86
2018-10-26 18:07:30,6.18
2018-10-26 18:08:00,10.78
2018-10-26 18:08:30,9.41
2018-10-26 18:09:00,9.61
2018-10-26 18:09:30,9.08
2018-10-26 18:10:00,9.45
2018-10-26 18:10:30,9.35
2018-10-26 18:11:00,9.23
2018-10-26 18:11:30,7.56
2018-10-26 18:12:00,8.27
2018-10-26 18:12:30,8.93
2018-10-26 18:13:00,9.2
2018-10-26 18:13:30,9.14
2018-10-26 18:14:00,8.86
2018-10-26 18:14:30,1.11
2018-10-26 18:15:00,1.58
2018-10-26 18:15:30,1.83
2018-10-26 18:16:00,5.03
2018-10-26 18:16:30,2.29
2018-10-26 18:17:00,1.37
2018-10-26 18:17:30,1.89
2018-10-26 18:18:00,1.37
2018-10-26 18:18:30,0.95
2018-10-26 18:19:00,2.41
2018-10-26 18:19:30,11.12
2018-10-26 18:20:00,6.53
2018-10-26 18:20:30,8.1
2018-10-26 18:21:00,8.12
2018-10-26 18:21:30,7.92
2018-10-26 18:22:00,5.53
2018-10-26 18:22:30,1.23
2018-10-26 18:23:00,2.32
2018-10-26 18:23:30,0.78
2018-10-26 18:24:00,1.06
2018-10-26 18:24:30,1.12
2018-10-26 18:25:00,1.11
2018-10-26 18:25:30,1.76
2018-10-26 18:26:00,1.82
2018-10-26 18:26:30,0.95
2018-10-26 18:27:00,2.39
2018-10-26 18:27:30,0.81
2018-10-26 18:28:00,0.99
2018-10-26 18:28:30,1.06
2018-10-26 18:29:00,0.73
2018-10-26 18:29:30,2.37
2018-10-26 18:30:00,4.04
2018-10-26 18:30:30,2.34
2018-10-26 18:31:00,1.3
2018-10-26 18:31:30,0.86
2018-10-26 18:32:00,0.96
2018-10-26 18:32:30,0.78
2018-10-26 18:33:00,0.66
2018-10-26 18:33:30,0.42
2018-10-26 18:34:00,0.72
2018-10-26 18:34:30,1.2
2018-10-26 18:35:00,0.81
2018-10-26 18:35:30,0.94
2018-10-26 18:36:00,0.78
2018-10-26 18:36:30,0.51
2018-10-26 18:37:00,3.13
2018-10-26 18:37:30,3.35
2018-10-26 18:38:00,1.77
2018-10-26 18:38:30,0.95
2018-10-26 18:39:00,0.73
2018-10-26 18:39:30,0.79
2018-10-26 18:40:00,0.66
2018-10-26 18:40:30,5.53
2018-10-26 18:41:00,8.08
2018-10-26 18:41:30,0.62
2018-10-26 18:42:00,0.52
2018-10-26 18:42:31,0.73
2018-10-26 18:43:01,0.5
2018-10-26 18:43:31,0.81
2018-10-26 18:44:01,1.07
2018-10-26 18:44:31,0.95
2018-10-26 18:45:01,1.16
2018-10-26 18:45:31,0.87
2018-10-26 18:46:01,1.23
2018-10-26 18:46:31,0.82
2018-10-26 18:47:01,0.68
2018-10-26 18:47:31,0.52
2018-10-26 18:48:01,0.46
2018-10-26 18:48:31,0.63
2018-10-26 18:49:01,3.59
2018-10-26 18:49:31,2.59
2018-10-26 18:50:01,1.19
2018-10-26 18:50:31,1.24
2018-10-26 18:51:01,0.88
2018-10-26 18:51:31,4.8
2018-10-26 18:52:01,8.59
2018-10-26 18:52:31,7.87
2018-10-26 18:53:01,8.04
2018-10-26 18:53:31,7.03
2018-10-26 18:54:01,7.43
2018-10-26 18:54:31,7.22
2018-10-26 18:55:01,7.61
2018-10-26 18:55:31,8.4
2018-10-26 18:56:01,6.85
2018-10-26 18:56:31,7.05
2018-10-26 18:57:01,7.29
2018-10-26 18:57:31,8.2
2018-10-26 18:58:01,8.47
2018-10-26 18:58:31,7.29
2018-10-26 18:59:01,7.56
2018-10-26 18:59:31,8.17
2018-10-26 19:00:01,7.77
2018-10-26 19:00:31,7.09
2018-10-26 19:01:01,7.24
2018-10-26 19:01:31,7.32
2018-10-26 19:02:01,8.27
2018-10-26 19:02:31,6.85
2018-10-26 19:03:01,7.61
2018-10-26 19:03:31,7.3
2018-10-26 19:04:01,7.35
2018-10-26 19:04:31,7.52
2018-10-26 19:05:01,8.17
2018-10-26 19:05:31,8.52
2018-10-26 19:06:01,7.49
2018-10-26 19:06:31,6.45
2018-10-26 19:07:01,7.67
2018-10-26 19:07:31,7.51
2018-10-26 19:08:01,7.39
2018-10-26 19:08:31,7.49
2018-10-26 19:09:01,7.2
2018-10-26 19:09:31,7.25
2018-10-26 19:10:01,9.29
2018-10-26 19:10:31,7.37
2018-10-26 19:11:01,7.69
2018-10-26 19:11:31,7.47
2018-10-26 19:12:01,8.15
2018-10-26 19:12:31,8.25
2018-10-26 19:13:01,8.39
2018-10-26 19:13:31,7.28
2018-10-26 19:14:01,8.11
2018-10-26 19:14:31,7.38
2018-10-26 19:15:01,7.73
2018-10-26 19:15:31,7.81
2018-10-26 19:16:01,7.9
2018-10-26 19:16:31,8.31
2018-10-26 19:17:01,9.67
2018-10-26 19:17:31,12.61
2018-10-26 19:18:01,7.55
2018-10-26 19:18:31,8.37
2018-10-26 19:19:01,7.49
2018-10-26 19:19:31,10.41
2018-10-26 19:20:01,7.61
2018-10-26 19:20:31,7.92
2018-10-26 19:21:01,7.54
2018-10-26 19:21:31,7.63
2018-10-26 19:22:01,9.91
2018-10-26 19:22:31,7.52
2018-10-26 19:23:01,7.34
2018-10-26 19:23:31,6.95
2018-10-26 19:24:01,6.58
2018-10-26 19:24:31,7.31
2018-10-26 19:25:01,7.25
2018-10-26 19:25:31,5.56
2018-10-26 19:26:01,0.85
2018-10-26 19:26:31,0.97
2018-10-26 19:27:01,0.72
2018-10-26 19:27:31,1.39
2018-10-26 19:28:01,1.23
2018-10-26 19:28:31,0.85
2018-10-26 19:29:01,0.92
2018-10-26 19:29:31,0.8
2018-10-26 19:30:01,1.26
2018-10-26 19:30:31,1.59
2018-10-26 19:31:01,1.17
2018-10-26 19:31:31,1.33
2018-10-26 19:32:01,0.93
2018-10-26 19:32:31,1.02
2018-10-26 19:33:01,1.54
2018-10-26 19:33:31,1.42
2018-10-26 19:34:01,2.76
2018-10-26 19:34:31,1.45
2018-10-26 19:35:01,1.96
2018-10-26 19:35:32,1.06
2018-10-26 19:36:02,1.48
2018-10-26 19:36:32,0.63
2018-10-26 19:37:02,0.97
2018-10-26 19:37:32,0.99
2018-10-26 19:38:02,1.02
2018-10-26 19:38:32,0.98
2018-10-26 19:39:02,1.17
2018-10-26 19:39:32,0.98
2018-10-26 19:40:02,1.22
2018-10-26 19:40:32,1.04
2018-10-26 19:41:02,4.36
2018-10-26 19:41:32,1.4
2018-10-26 19:42:02,1.34
2018-10-26 19:42:32,1.05
2018-10-26 19:43:02,0.88
2018-10-26 19:43:32,1.25
2018-10-26 19:44:02,4.35
2018-10-26 19:44:32,4.02
2018-10-26 19:45:02,4.45
2018-10-26 19:45:32,4.63
2018-10-26 19:46:02,1.32
2018-10-26 19:46:32,1.46
2018-10-26 19:47:02,1.32
2018-10-26 19:47:32,1.75
2018-10-26 19:48:02,0.93
2018-10-26 19:48:32,1.4
2018-10-26 19:49:02,0.83
2018-10-26 19:49:32,0.95
2018-10-26 19:50:02,0.85
2018-10-26 19:50:32,1.08
2018-10-26 19:51:02,1.15
2018-10-26 19:51:32,2.07
2018-10-26 19:52:02,1.25
2018-10-26 19:52:32,1.09
2018-10-26 19:53:02,1.01
2018-10-26 19:53:32,0.96
2018-10-26 19:54:02,0.91
2018-10-26 19:54:32,1.18
2018-10-26 19:55:02,1.5
2018-10-26 19:55:32,0.9
2018-10-26 19:56:02,2.52
2018-10-26 19:56:32,0.76
2018-10-26 19:57:02,1.06
2018-10-26 19:57:41,1.31
2018-10-26 19:58:11,2.08
2018-10-26 19:58:41,2.43
2018-10-26 19:59:11,1.17
2018-10-26 19:59:51,1.0
2018-10-26 20:00:21,0.93
2018-10-26 20:00:51,1.06
2018-10-26 20:01:21,1.38
2018-10-26 20:01:51,0.89
2018-10-26 20:02:21,1.98
2018-10-26 20:02:51,0.93
2018-10-26 20:03:21,1.35
2018-10-26 20:03:51,1.37
2018-10-26 20:06:05,1.88
2018-10-26 20:06:35,0.91
2018-10-26 20:07:05,1.74
2018-10-26 20:07:35,2.91
2018-10-26 20:08:05,1.67
2018-10-26 20:08:35,0.99
2018-10-26 20:09:05,2.26
2018-10-26 20:09:35,1.22
2018-10-26 20:10:05,0.75
2018-10-26 20:10:35,0.96
2018-10-26 20:11:05,1.2
2018-10-26 20:11:35,1.07
2018-10-26 20:12:05,0.84
2018-10-26 20:12:35,0.84
2018-10-26 20:13:05,0.97
2018-10-26 20:13:35,0.86
2018-10-26 20:14:05,0.88
2018-10-26 20:14:35,1.03
2018-10-26 20:15:05,1.11
2018-10-26 20:15:35,0.88
2018-10-26 20:16:05,0.94
2018-10-26 20:16:35,0.75
2018-10-26 20:17:05,2.06
2018-10-26 20:17:35,1.6
2018-10-26 20:18:05,0.66
2018-10-26 20:18:35,0.88
2018-10-26 20:19:05,0.77
2018-10-26 20:19:35,0.74
2018-10-26 20:20:05,0.73
2018-10-26 20:20:35,0.76
2018-10-26 20:21:05,0.84
2018-10-26 20:21:35,2.26
2018-10-26 20:22:05,1.55
2018-10-26 20:22:35,0.84
2018-10-26 20:23:05,0.84
2018-10-26 20:23:35,0.83
2018-10-26 20:24:05,0.72
2018-10-26 20:24:35,0.77
2018-10-26 20:25:05,0.75
2018-10-26 20:25:35,0.71
2018-10-26 20:26:05,2.12
2018-10-26 20:26:35,1.49
2018-10-26 20:27:05,0.69
2018-10-26 20:27:35,0.79
2018-10-26 20:28:05,0.76
2018-10-26 20:28:35,0.83
2018-10-26 20:29:05,0.68
2018-10-26 20:29:35,0.73
2018-10-26 20:30:05,2.11
2018-10-26 20:30:35,0.76
2018-10-26 20:31:05,0.76
2018-10-26 20:31:35,0.74
2018-10-26 20:32:05,0.84
2018-10-26 20:32:35,0.8
2018-10-26 20:33:05,0.71
2018-10-26 20:33:35,0.61
2018-10-26 20:34:05,0.86
2018-10-26 20:34:35,2.65
2018-10-26 20:35:05,0.61
2018-10-26 20:35:35,0.68
2018-10-26 20:36:05,0.74
2018-10-26 20:36:35,0.64
2018-10-26 20:37:05,0.68
2018-10-26 20:37:35,0.75
2018-10-26 20:38:05,0.59
2018-10-26 20:38:35,0.9
2018-10-26 20:39:05,2.59
2018-10-26 20:39:35,0.69
2018-10-26 20:40:05,0.75
2018-10-26 20:40:35,0.78
2018-10-26 20:41:05,0.68
2018-10-26 20:41:35,0.85
2018-10-26 20:42:05,0.63
2018-10-26 20:42:35,0.79
2018-10-26 20:43:06,0.82
2018-10-26 20:43:36,2.48
2018-10-26 20:44:06,0.63
2018-10-26 20:44:36,0.65
2018-10-26 20:45:06,0.61
2018-10-26 20:45:36,0.7
2018-10-26 20:46:06,0.66
2018-10-26 20:46:36,0.88
2018-10-26 20:47:06,0.59
2018-10-26 20:47:36,0.85
2018-10-26 20:48:06,2.43
2018-10-26 20:48:36,0.65
2018-10-26 20:49:06,0.64
2018-10-26 20:49:36,0.74
2018-10-26 20:50:06,0.7
2018-10-26 20:50:36,0.73
2018-10-26 20:51:06,0.67
2018-10-26 20:51:36,0.68
2018-10-26 20:52:06,0.71
2018-10-26 20:52:36,2.4
2018-10-26 20:53:06,0.62
2018-10-26 20:53:36,0.69
2018-10-26 20:54:06,0.66
2018-10-26 20:54:36,0.66
2018-10-26 20:55:06,0.66
2018-10-26 20:55:36,0.63
2018-10-26 20:56:06,0.71
2018-10-26 20:56:36,0.8
2018-10-26 20:57:06,2.49
2018-10-26 20:57:36,0.68
2018-10-26 20:58:06,0.67
2018-10-26 20:58:36,0.71
2018-10-26 20:59:06,0.62
2018-10-26 20:59:36,0.66
2018-10-26 21:00:06,0.75
2018-10-26 21:00:36,0.64
2018-10-26 21:01:06,0.79
2018-10-26 21:01:36,2.41
2018-10-26 21:02:06,0.57
2018-10-26 21:02:36,0.66
2018-10-26 21:03:06,0.61
2018-10-26 21:03:36,0.54
2018-10-26 21:04:06,0.55
2018-10-26 21:04:36,0.66
2018-10-26 21:05:06,0.63
2018-10-26 21:05:36,0.74
2018-10-26 21:06:06,2.06
2018-10-26 21:06:36,1.18
2018-10-26 21:07:06,0.58
2018-10-26 21:07:36,0.71
2018-10-26 21:08:06,0.6
2018-10-26 21:08:36,0.56
2018-10-26 21:09:06,0.58
2018-10-26 21:09:36,0.68
2018-10-26 21:10:06,0.48
2018-10-26 21:10:36,2.12
2018-10-26 21:11:06,1.12
2018-10-26 21:11:36,0.62
2018-10-26 21:12:06,0.5
2018-10-26 21:12:36,0.51
2018-10-26 21:13:06,0.57
2018-10-26 21:13:36,0.51
2018-10-26 21:14:06,0.55
